PromptNum,Input,Vibe,Relevancy,Accuracy,TrackCount
14781,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,35.0,100.0,5
14782,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,35.0,100.0,10
14783,"pirate tavern music, hurdy gurdy, sea shanty",,75.0,80.0,6
14784,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,35.0,100.0,50
14785,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,35.0,100.0,5
14786,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,100.0,100.0,10
14787,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,100.0,100.0,20
14788,"pirate tavern music, hurdy gurdy, sea shanty",,75.0,80.0,6
14789,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,100.0,100.0,5
14790,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,100.0,100.0,10
14791,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,65.0,100.0,20
14792,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,65.0,100.0,50
14793,"pirate tavern music, hurdy gurdy, sea shanty",,90.0,80.0,5
14794,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,65.0,100.0,10
14795,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,65.0,100.0,20
14796,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,95.0,100.0,50
14797,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,95.0,100.0,5
14798,"pirate tavern music, hurdy gurdy, sea shanty",,75.0,80.0,6
14799,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,95.0,100.0,20
14800,"pirate tavern music, hurdy gurdy, sea shanty",artist_driven,95.0,100.0,50
14801,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,75.0,100.0,5
14802,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,10
14803,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,20
14804,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,50
14805,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,5
14806,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,10
14807,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,20
14808,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,50
14809,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,93.0,100.0,5
14810,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,10
14811,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,20
14812,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,50
14813,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,5
14814,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,10
14815,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,20
14816,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,50
14817,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,5
14818,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,35.0,100.0,10
14819,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,20
14820,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,90.0,100.0,50
14821,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,5
14822,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,10
14823,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,35.0,100.0,20
14824,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,50
14825,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,90.0,100.0,5
14826,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,85.0,100.0,10
14827,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,20
14828,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,50
14829,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,5
14830,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,10
14831,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,20
14832,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,50
14833,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,93.0,100.0,5
14834,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,93.0,100.0,10
14835,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,20
14836,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,50
14837,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,75.0,100.0,5
14838,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,10
14839,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,85.0,100.0,20
14840,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,50
14841,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,85.0,100.0,5
14842,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,10
14843,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,20
14844,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,50
14845,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,5
14846,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,35.0,100.0,10
14847,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,35.0,100.0,20
14848,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,35.0,100.0,50
14849,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,83.0,100.0,5
14850,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,10
14851,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,20
14852,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,50
14853,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,83.0,100.0,5
14854,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,10
14855,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,20
14856,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,50
14857,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,93.0,100.0,5
14858,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,10
14859,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,75.0,100.0,20
14860,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,50
14861,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,35.0,100.0,5
14862,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,35.0,100.0,10
14863,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,35.0,100.0,20
14864,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,50
14865,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,5
14866,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,10
14867,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,20
14868,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,50
14869,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,5
14870,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,100.0,100.0,10
14871,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,20
14872,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,60.0,100.0,50
14873,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,50.0,100.0,5
14874,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,93.0,100.0,10
14875,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,75.0,100.0,20
14876,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,50
14877,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,5
14878,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,70.0,100.0,10
14879,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,20
14880,"vaporwave mallsoft, empty mall 1998, muzak slowed",retro,95.0,100.0,50
14881,"soviet post punk, molchat doma, cold bleak winter",dark,75.0,100.0,5
14882,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,10
14883,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,20
14884,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,80.0,50
14885,"soviet post punk, molchat doma, cold bleak winter",dark,90.0,100.0,5
14886,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,10
14887,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,20
14888,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,50
14889,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,5
14890,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,10
14891,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,20
14892,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,50
14893,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,5
14894,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,10
14895,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,20
14896,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,50
14897,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,5
14898,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,10
14899,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,20
14900,"soviet post punk, molchat doma, cold bleak winter",dark,83.0,100.0,50
14901,"soviet post punk, molchat doma, cold bleak winter",dark,75.0,100.0,5
14902,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,10
14903,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,20
14904,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,80.0,50
14905,"soviet post punk, molchat doma, cold bleak winter",dark,90.0,100.0,5
14906,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,10
14907,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,20
14908,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,50
14909,"soviet post punk, molchat doma, cold bleak winter",dark,75.0,100.0,5
14910,"soviet post punk, molchat doma, cold bleak winter",dark,100.0,100.0,10
14911,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,20
14912,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,50
14913,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,5
14914,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,10
14915,"soviet post punk, molchat doma, cold bleak winter",dark,100.0,100.0,20
14916,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,50
14917,"soviet post punk, molchat doma, cold bleak winter",dark,75.0,100.0,5
14918,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,10
14919,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,20
14920,"soviet post punk, molchat doma, cold bleak winter",dark,90.0,100.0,50
14921,"soviet post punk, molchat doma, cold bleak winter",dark,85.0,100.0,5
14922,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,10
14923,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,20
14924,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,80.0,50
14925,"soviet post punk, molchat doma, cold bleak winter",dark,90.0,100.0,5
14926,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,10
14927,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,20
14928,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,50
14929,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,5
14930,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,10
14931,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,20
14932,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,50
14933,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,5
14934,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,10
14935,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,20
14936,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,50
14937,"soviet post punk, molchat doma, cold bleak winter",dark,85.0,100.0,5
14938,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,10
14939,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,20
14940,"soviet post punk, molchat doma, cold bleak winter",dark,100.0,100.0,50
14941,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,5
14942,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,10
14943,"soviet post punk, molchat doma, cold bleak winter",dark,35.0,100.0,20
14944,"soviet post punk, molchat doma, cold bleak winter",dark,20.0,80.0,35
14945,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,5
14946,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,10
14947,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,20
14948,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,50
14949,"soviet post punk, molchat doma, cold bleak winter",dark,83.0,100.0,5
14950,"soviet post punk, molchat doma, cold bleak winter",dark,90.0,100.0,10
14951,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,20
14952,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,50
14953,"soviet post punk, molchat doma, cold bleak winter",dark,50.0,100.0,5
14954,"soviet post punk, molchat doma, cold bleak winter",dark,60.0,100.0,10
14955,"soviet post punk, molchat doma, cold bleak winter",dark,65.0,100.0,20
14956,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,50
14957,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,5
14958,"soviet post punk, molchat doma, cold bleak winter",dark,70.0,100.0,10
14959,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,20
14960,"soviet post punk, molchat doma, cold bleak winter",dark,95.0,100.0,50
14961,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,5
14962,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,10
14963,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,20
14964,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,80.0,50
14965,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,90.0,100.0,5
14966,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,10
14967,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,20
14968,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,50
14969,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,5
14970,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,10
14971,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,20
14972,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,50
14973,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,5
14974,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,10
14975,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,20
14976,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,50
14977,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,5
14978,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,10
14979,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,20
14980,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,83.0,100.0,50
14981,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,5
14982,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,10
14983,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,20
14984,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,80.0,50
14985,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,90.0,100.0,5
14986,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,10
14987,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,20
14988,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,50
14989,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,70.0,100.0,5
14990,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,10
14991,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,70.0,100.0,20
14992,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,70.0,100.0,50
14993,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,5
14994,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,70.0,100.0,10
14995,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,20
14996,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,50
14997,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,5
14998,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,10
14999,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,20
15000,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,90.0,100.0,50
15001,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,70.0,100.0,5
15002,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,10
15003,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,20
15004,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,78.0,80.0,50
15005,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,90.0,100.0,5
15006,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,10
15007,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,20
15008,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,50
15009,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,5
15010,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,10
15011,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,20
15012,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,50
15013,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,5
15014,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,10
15015,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,20
15016,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,70.0,100.0,50
15017,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,93.0,100.0,5
15018,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,10
15019,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,70.0,100.0,20
15020,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,100.0,100.0,50
15021,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,5
15022,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,10
15023,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,20
15024,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,20.0,100.0,26
15025,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,5
15026,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,10
15027,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,60.0,100.0,20
15028,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,50
15029,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,70.0,100.0,5
15030,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,90.0,100.0,10
15031,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,20
15032,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,50
15033,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,5
15034,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,50.0,100.0,10
15035,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,65.0,100.0,20
15036,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,95.0,100.0,50
15037,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,95.0,100.0,5
15038,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,35.0,100.0,10
15039,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,95.0,100.0,20
15040,"mexican corridos tumbados, peso pluma, acoustic guitar trap",rock,95.0,100.0,50
15041,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,5
15042,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,10
15043,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15044,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,50
15045,"jamaican dancehall bashment, whining, loud sound system",intense,100.0,100.0,5
15046,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15047,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,20
15048,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,50
15049,"jamaican dancehall bashment, whining, loud sound system",intense,70.0,100.0,5
15050,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,10
15051,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15052,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,50
15053,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,5
15054,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,10
15055,"jamaican dancehall bashment, whining, loud sound system",intense,95.0,100.0,20
15056,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,50
15057,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,5
15058,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15059,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,20
15060,"jamaican dancehall bashment, whining, loud sound system",intense,83.0,100.0,50
15061,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,5
15062,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,10
15063,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15064,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,50
15065,"jamaican dancehall bashment, whining, loud sound system",intense,90.0,100.0,5
15066,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15067,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,20
15068,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,50
15069,"jamaican dancehall bashment, whining, loud sound system",intense,83.0,100.0,5
15070,"jamaican dancehall bashment, whining, loud sound system",intense,100.0,100.0,10
15071,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15072,"jamaican dancehall bashment, whining, loud sound system",intense,70.0,100.0,50
15073,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,5
15074,"jamaican dancehall bashment, whining, loud sound system",intense,70.0,100.0,10
15075,"jamaican dancehall bashment, whining, loud sound system",intense,100.0,100.0,20
15076,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,50
15077,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,5
15078,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15079,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,20
15080,"jamaican dancehall bashment, whining, loud sound system",intense,100.0,100.0,50
15081,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,5
15082,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,10
15083,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15084,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,50
15085,"jamaican dancehall bashment, whining, loud sound system",intense,90.0,100.0,5
15086,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15087,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15088,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,50
15089,"jamaican dancehall bashment, whining, loud sound system",intense,70.0,100.0,5
15090,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,10
15091,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15092,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,50
15093,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,5
15094,"jamaican dancehall bashment, whining, loud sound system",intense,70.0,100.0,10
15095,"jamaican dancehall bashment, whining, loud sound system",intense,95.0,100.0,20
15096,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,50
15097,"jamaican dancehall bashment, whining, loud sound system",intense,65.0,100.0,5
15098,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15099,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,20
15100,"jamaican dancehall bashment, whining, loud sound system",intense,100.0,100.0,50
15101,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,5
15102,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15103,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15104,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,50
15105,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,5
15106,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15107,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,20
15108,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,50
15109,"jamaican dancehall bashment, whining, loud sound system",intense,70.0,100.0,5
15110,"jamaican dancehall bashment, whining, loud sound system",intense,100.0,100.0,10
15111,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,20
15112,"jamaican dancehall bashment, whining, loud sound system",intense,50.0,100.0,50
15113,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,5
15114,"jamaican dancehall bashment, whining, loud sound system",intense,60.0,100.0,10
15115,"jamaican dancehall bashment, whining, loud sound system",intense,75.0,100.0,20
15116,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,50
15117,"jamaican dancehall bashment, whining, loud sound system",intense,90.0,100.0,5
15118,"jamaican dancehall bashment, whining, loud sound system",intense,35.0,100.0,10
15119,"jamaican dancehall bashment, whining, loud sound system",intense,70.0,100.0,20
15120,"jamaican dancehall bashment, whining, loud sound system",intense,95.0,100.0,50
15121,"nigerian alte cruise, cruise music, smooth afrobeats",chill,50.0,100.0,5
15122,"nigerian alte cruise, cruise music, smooth afrobeats",chill,35.0,100.0,10
